"DIRECTORIO","N_01","N_02","N_03","N_04","N_05","N_06_A","N_06_B","N_06_C","N_07","N_08","N_09","N_09_TEXTO","N_10_A","N_10_B","N_10_C","N_10_D","N_10_E","N_10_F","N_10_G","N_10_H","N_10_I","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
43843,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,5001,2,1,2,6,1,1,1,NA,0,5,1,2,NA,NA,NA,1,1,3,2,1,4,4,4,4,4,2,2,3,2,2,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,511,1,1,4,1,4,2,24,3,1,1,NA,NA,3,1,3,NA
44516,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,1,1,3,2,1,1,1,NA,1,5,1,1,9,1,48,1,1,4,2,2,3,4,2,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,1,3,0,6,603,1,1,1,1,1,2,33,2,2,2,NA,NA,2,1,2,NA
44516,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,1,1,3,2,1,1,1,NA,1,5,1,1,9,1,48,1,1,4,2,2,3,4,2,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,1,3,0,6,603,1,1,1,1,1,1,32,1,2,2,1,1,1,1,1,1
47216,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,1,1,1,2,1,1,1,NA,1,5,1,1,12,4,50,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,1,5,511,1,2,1,1,1,2,28,1,2,2,1,1,1,1,1,1
47216,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,1,1,1,2,1,1,1,NA,1,5,1,1,12,4,50,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,1,5,511,1,2,1,1,1,1,6,3,2,1,NA,NA,2,1,2,NA
47334,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,2,1,6,1,1,1,1,NA,1,5,2,3,NA,NA,NA,1,1,4,2,2,3,3,3,2,2,4,2,2,4,2,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,7,703,1,1,1,1,1,1,23,1,2,2,1,1,1,1,1,1
47389,3,1,4,1,10,1,NA,NA,3,2,40000,"CUARENTA MIL PESOS",NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,2,5001,1,1,2,4,1,1,1,NA,1,5,1,1,1,1,48,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,3,2,5,511,1,1,2,1,2,2,77,1,3,3,NA,NA,1,1,1,NA
47389,3,1,4,1,10,1,NA,NA,3,2,40000,"CUARENTA MIL PESOS",NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,2,5001,1,1,2,4,1,1,1,NA,1,5,1,1,1,1,48,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,3,2,5,511,1,1,2,1,2,2,11,5,1,1,NA,NA,4,1,4,NA
47389,3,1,4,1,10,1,NA,NA,3,2,40000,"CUARENTA MIL PESOS",NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,2,5001,1,1,2,4,1,1,1,NA,1,5,1,1,1,1,48,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,3,2,5,511,1,1,2,1,2,2,40,4,2,3,NA,NA,3,1,3,NA
47389,3,1,4,1,10,1,NA,NA,3,2,40000,"CUARENTA MIL PESOS",NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,2,5001,1,1,2,4,1,1,1,NA,1,5,1,1,1,1,48,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,3,2,5,511,1,1,2,1,2,1,51,3,3,1,1,1,2,1,2,1
47402,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,1,1,5,1,1,1,1,NA,1,5,1,1,6,1,48,2,NA,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,1,6,0,4,409,1,1,1,1,1,1,22,1,2,2,1,1,1,1,1,1
47466,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,3,3,1,1,1,NA,1,5,1,1,12,1,48,1,1,3,1,1,4,4,4,4,4,1,1,2,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,5,511,1,2,2,1,2,2,21,3,2,1,1,1,2,1,2,1
47466,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,3,3,1,1,1,NA,1,5,1,1,12,1,48,1,1,3,1,1,4,4,4,4,4,1,1,2,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,5,511,1,2,2,1,2,2,12,3,2,1,NA,NA,3,1,3,NA
47466,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,3,3,1,1,1,NA,1,5,1,1,12,1,48,1,1,3,1,1,4,4,4,4,4,1,1,2,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,5,511,1,2,2,1,2,2,48,1,2,2,NA,NA,1,1,1,NA
47663,3,1,3,1,2,1,NA,NA,2,1,45000,"CUARENTA Y CINCO MIL PESOS",NA,1,NA,NA,NA,NA,1,NA,NA,1,1,1,5001,2,1,6,1,1,1,1,NA,1,5,1,7,NA,NA,NA,9,NA,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,9,6,0,9,99,1,1,1,1,1,1,28,1,2,2,1,1,1,1,1,1
48555,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,6,3,1,1,1,NA,1,5,2,1,6,1,48,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,1,7,705,1,2,2,1,2,1,58,1,2,2,NA,NA,1,1,1,NA
48555,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,6,3,1,1,1,NA,1,5,2,1,6,1,48,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,1,7,705,1,2,2,1,2,2,21,3,1,1,NA,NA,3,1,3,NA
48555,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,6,3,1,1,1,NA,1,5,2,1,6,1,48,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,1,7,705,1,2,2,1,2,2,54,2,2,2,1,1,2,1,2,1
48871,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,4,6,1,1,1,NA,1,5,1,1,12,1,48,1,1,4,2,2,4,4,5,4,4,2,3,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,6,0,7,705,1,2,2,1,2,2,52,1,2,2,NA,NA,1,1,1,NA
48871,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,4,6,1,1,1,NA,1,5,1,1,12,1,48,1,1,4,2,2,4,4,5,4,4,2,3,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,6,0,7,705,1,2,2,1,2,1,25,3,2,1,NA,NA,3,1,3,NA
48871,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,4,6,1,1,1,NA,1,5,1,1,12,1,48,1,1,4,2,2,4,4,5,4,4,2,3,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,6,0,7,705,1,2,2,1,2,1,23,3,2,1,NA,NA,4,1,4,NA
48871,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,4,6,1,1,1,NA,1,5,1,1,12,1,48,1,1,4,2,2,4,4,5,4,4,2,3,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,6,0,7,705,1,2,2,1,2,2,27,3,2,1,1,1,2,1,2,1
48871,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,4,6,1,1,1,NA,1,5,1,1,12,1,48,1,1,4,2,2,4,4,5,4,4,2,3,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,6,0,7,705,1,2,2,1,2,1,14,3,2,1,NA,NA,6,1,6,NA
48871,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,4,6,1,1,1,NA,1,5,1,1,12,1,48,1,1,4,2,2,4,4,5,4,4,2,3,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,6,0,7,705,1,2,2,1,2,1,17,3,2,1,NA,NA,5,1,5,NA
49000,3,1,2,1,1,NA,1,NA,NA,2,50000,"CINCUENTA MIL PESOS",NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,5001,2,1,4,2,1,1,1,NA,1,5,1,1,12,4,80,1,1,4,1,1,3,3,3,3,1,1,1,1,1,2,4,4,4,4,1,2,1,2,1,2,1,1,1,9,5,0,7,705,1,2,1,1,1,2,34,1,2,2,1,1,1,1,1,1
49000,3,1,2,1,1,NA,1,NA,NA,2,50000,"CINCUENTA MIL PESOS",NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,5001,2,1,4,2,1,1,1,NA,1,5,1,1,12,4,80,1,1,4,1,1,3,3,3,3,1,1,1,1,1,2,4,4,4,4,1,2,1,2,1,2,1,1,1,9,5,0,7,705,1,2,1,1,1,1,36,10,3,2,NA,NA,2,1,2,NA
49055,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,6,4,1,1,1,NA,1,5,2,7,NA,NA,NA,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,1,2,3,1,3,9,6,0,5,511,2,2,3,1,3,2,49,1,2,1,NA,NA,1,1,1,NA
49055,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,6,4,1,1,1,NA,1,5,2,7,NA,NA,NA,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,1,2,3,1,3,9,6,0,5,511,2,2,3,1,3,2,69,6,2,2,NA,NA,4,1,4,NA
49055,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,6,4,1,1,1,NA,1,5,2,7,NA,NA,NA,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,1,2,3,1,3,9,6,0,5,511,2,2,3,1,3,2,19,3,2,1,1,1,3,1,3,1
49055,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,6,4,1,1,1,NA,1,5,2,7,NA,NA,NA,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,1,2,3,1,3,9,6,0,5,511,2,2,3,1,3,1,28,3,2,1,NA,NA,2,1,2,NA
49109,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,6,4,1,1,1,NA,1,5,1,1,10,1,50,1,1,4,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,8,803,1,1,2,1,2,1,5,3,1,1,NA,NA,4,1,4,NA
49109,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,6,4,1,1,1,NA,1,5,1,1,10,1,50,1,1,4,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,8,803,1,1,2,1,2,1,10,3,1,1,NA,NA,3,1,3,NA
49109,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,6,4,1,1,1,NA,1,5,1,1,10,1,50,1,1,4,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,8,803,1,1,2,1,2,2,35,1,2,2,NA,NA,1,1,1,NA
49109,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,6,4,1,1,1,NA,1,5,1,1,10,1,50,1,1,4,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,8,803,1,1,2,1,2,1,34,2,2,2,1,1,2,1,2,1
49232,1,1,2,1,1,NA,1,NA,NA,2,50000,"CINCUENTA MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,5001,2,1,6,2,1,1,1,NA,1,5,2,3,NA,NA,NA,1,1,4,1,1,4,4,4,4,4,2,2,3,4,4,4,4,4,4,1,2,1,1,1,2,2,1,2,9,6,0,7,709,3,2,2,1,2,2,24,3,2,1,1,1,2,1,2,1
49232,1,1,2,1,1,NA,1,NA,NA,2,50000,"CINCUENTA MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,5001,2,1,6,2,1,1,1,NA,1,5,2,3,NA,NA,NA,1,1,4,1,1,4,4,4,4,4,2,2,3,4,4,4,4,4,4,1,2,1,1,1,2,2,1,2,9,6,0,7,709,3,2,2,1,2,2,56,1,2,2,NA,NA,1,1,1,NA
49552,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,6,3,1,1,1,NA,1,5,1,1,12,1,48,1,1,4,2,2,4,4,4,4,4,4,3,3,4,4,4,4,4,4,1,2,2,NA,2,NA,3,1,3,9,6,0,7,710,1,1,3,1,3,1,35,3,1,1,1,1,3,1,3,1
49552,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,6,3,1,1,1,NA,1,5,1,1,12,1,48,1,1,4,2,2,4,4,4,4,4,4,3,3,4,4,4,4,4,4,1,2,2,NA,2,NA,3,1,3,9,6,0,7,710,1,1,3,1,3,2,70,2,3,3,NA,NA,2,1,2,NA
49552,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,6,3,1,1,1,NA,1,5,1,1,12,1,48,1,1,4,2,2,4,4,4,4,4,4,3,3,4,4,4,4,4,4,1,2,2,NA,2,NA,3,1,3,9,6,0,7,710,1,1,3,1,3,1,73,1,3,3,NA,NA,1,1,1,NA
49558,3,1,2,2,NA,NA,NA,NA,NA,NA,30000,"TREINTA MIL",NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,3,5001,2,1,6,3,1,1,1,NA,1,5,2,3,NA,NA,NA,1,1,5,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,3,9,6,0,8,802,1,1,3,1,3,1,28,7,2,2,1,1,3,1,3,1
49558,3,1,2,2,NA,NA,NA,NA,NA,NA,30000,"TREINTA MIL",NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,3,5001,2,1,6,3,1,1,1,NA,1,5,2,3,NA,NA,NA,1,1,5,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,3,9,6,0,8,802,1,1,3,1,3,1,30,7,2,2,NA,NA,2,1,2,NA
49558,3,1,2,2,NA,NA,NA,NA,NA,NA,30000,"TREINTA MIL",NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,3,5001,2,1,6,3,1,1,1,NA,1,5,2,3,NA,NA,NA,1,1,5,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,3,9,6,0,8,802,1,1,3,1,3,1,32,1,2,2,NA,NA,1,1,1,NA
49565,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,2,1,6,2,1,1,1,NA,1,5,1,1,9,4,60,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,1,7,705,1,2,1,1,1,2,0,3,2,1,NA,NA,2,1,2,NA
49565,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,2,1,6,2,1,1,1,NA,1,5,1,1,9,4,60,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,1,7,705,1,2,1,1,1,2,40,1,2,2,1,1,1,1,1,1
49567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,2,1,6,3,1,1,1,NA,1,5,1,1,12,1,18,1,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,1,8,802,1,2,1,1,1,2,37,1,2,2,1,1,1,1,1,1
49567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,2,1,6,3,1,1,1,NA,1,5,1,1,12,1,18,1,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,1,8,802,1,2,1,1,1,2,0,3,1,1,NA,NA,3,1,3,NA
49567,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,2,1,6,3,1,1,1,NA,1,5,1,1,12,1,18,1,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,1,8,802,1,2,1,1,1,1,38,2,2,2,NA,NA,2,1,2,NA
50067,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,1,1,1,1,1,1,1,NA,1,5,2,2,NA,NA,NA,1,3,3,2,1,1,3,3,3,3,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,5,511,1,1,1,1,1,1,22,1,2,2,1,1,1,1,1,1
50614,2,1,2,2,NA,NA,NA,NA,NA,NA,8000,"OCHO MIL PESOS",NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,5001,2,1,1,4,1,1,1,NA,1,5,2,3,NA,NA,NA,1,1,5,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,1,2,2,1,2,9,6,0,4,407,1,1,2,1,2,1,18,3,2,1,1,1,2,1,2,1
50614,2,1,2,2,NA,NA,NA,NA,NA,NA,8000,"OCHO MIL PESOS",NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,5001,2,1,1,4,1,1,1,NA,1,5,2,3,NA,NA,NA,1,1,5,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,1,2,2,1,2,9,6,0,4,407,1,1,2,1,2,2,35,1,2,2,NA,NA,1,1,1,NA
50614,2,1,2,2,NA,NA,NA,NA,NA,NA,8000,"OCHO MIL PESOS",NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,5001,2,1,1,4,1,1,1,NA,1,5,2,3,NA,NA,NA,1,1,5,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,1,2,2,1,2,9,6,0,4,407,1,1,2,1,2,2,14,3,2,1,NA,NA,4,1,4,NA
50614,2,1,2,2,NA,NA,NA,NA,NA,NA,8000,"OCHO MIL PESOS",NA,NA,NA,NA,NA,1,NA,NA,NA,2,1,2,5001,2,1,1,4,1,1,1,NA,1,5,2,3,NA,NA,NA,1,1,5,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,1,2,2,1,2,9,6,0,4,407,1,1,2,1,2,1,15,3,2,1,NA,NA,3,1,3,NA
51552,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,5001,2,1,2,4,1,1,1,NA,1,5,2,2,NA,NA,NA,2,NA,5,1,1,3,4,4,4,4,3,1,2,2,4,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,511,1,1,4,1,4,2,32,1,2,2,NA,NA,1,1,1,NA
51552,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,5001,2,1,2,4,1,1,1,NA,1,5,2,2,NA,NA,NA,2,NA,5,1,1,3,4,4,4,4,3,1,2,2,4,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,511,1,1,4,1,4,2,12,3,1,1,NA,NA,3,1,3,NA
51552,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,5001,2,1,2,4,1,1,1,NA,1,5,2,2,NA,NA,NA,2,NA,5,1,1,3,4,4,4,4,3,1,2,2,4,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,511,1,1,4,1,4,1,19,7,2,2,1,1,4,1,4,1
51552,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,5001,2,1,2,4,1,1,1,NA,1,5,2,2,NA,NA,NA,2,NA,5,1,1,3,4,4,4,4,3,1,2,2,4,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,511,1,1,4,1,4,1,32,2,2,2,NA,NA,2,1,2,NA
53593,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,1,1,3,2,1,1,1,NA,1,5,1,1,12,1,48,1,1,5,2,2,4,4,4,3,4,3,3,4,4,4,4,4,4,4,1,2,1,2,1,1,2,1,2,9,6,0,7,710,1,1,2,1,2,1,31,3,1,2,1,1,2,1,2,1
53593,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,1,1,3,2,1,1,1,NA,1,5,1,1,12,1,48,1,1,5,2,2,4,4,4,3,4,3,3,4,4,4,4,4,4,4,1,2,1,2,1,1,2,1,2,9,6,0,7,710,1,1,2,1,2,1,71,1,3,3,NA,NA,1,1,1,NA
55560,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,2,1,3,3,1,1,1,NA,1,5,1,2,NA,NA,NA,1,3,5,2,2,4,3,4,4,4,4,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,1,6,601,1,1,1,1,1,1,0,3,1,1,NA,NA,3,1,3,NA
55560,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,2,1,3,3,1,1,1,NA,1,5,1,2,NA,NA,NA,1,3,5,2,2,4,3,4,4,4,4,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,1,6,601,1,1,1,1,1,2,40,2,2,2,NA,NA,2,1,2,NA
55560,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,2,1,3,3,1,1,1,NA,1,5,1,2,NA,NA,NA,1,3,5,2,2,4,3,4,4,4,4,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,1,6,601,1,1,1,1,1,1,38,1,2,2,1,1,1,1,1,1
