"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","K_01_A","K_01_B","K_01_C","K_01_D","K_02","K_03","K_04","K_05","K_06","K_07","K_08","K_09","K_09_VALOR","K_09_TEXTO","K_10_A","K_10_B","K_10_C","K_10_D","K_10_E","K_10_F","K_10_G","K_10_H","K_10_I","K_11","K_11_A","K_11_B","K_11_C","K_11_D","K_11_E","K_12_A","K_12_B","K_12_C","K_12_D","K_12_E","K_12_F","K_12_G","K_12_H","K_12_I","K_12_J","K_12_K","K_12_L","K_12_M","K_12_N","K_12_O","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y"
16531,"11001",3,1,2,1,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
16532,"05001",1,1,3,2,1,1,1,NA,0,1,1,1,NA,3,1,5,1,30,1e+05,150,1,2000,"DOS MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
16534,"05001",1,1,2,6,1,1,1,NA,0,NA,1,NA,NA,3,1,5,1,30,15000,30,1,1000,"MIL PESO",NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,6,1,6
16536,"08001",2,1,1,6,1,1,1,NA,0,NA,1,NA,NA,3,1,5,1,30,30000,30,1,1000,"MIL PESOS",NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,3,1,3
16537,"66170",1,1,2,8,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8
16551,"05001",2,1,2,3,1,1,1,NA,0,NA,1,NA,NA,3,1,2,2,NA,NA,2,1,3000,"TRES MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
16564,"08001",1,1,4,3,1,1,1,NA,0,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
16580,"05001",2,1,2,1,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
16602,"25473",1,1,2,5,1,1,1,NA,0,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
16618,"08001",2,1,2,2,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
16619,"05001",1,1,2,2,1,1,1,NA,0,1,1,NA,NA,3,1,5,1,30,80000,40,1,2000,"DOS MIL",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2
16623,"73001",1,1,3,4,1,1,1,NA,0,1,NA,NA,NA,3,1,2,2,NA,NA,1,1,3000,"TRES MIL",NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,4
16629,"25473",2,1,2,3,1,1,1,NA,0,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
16633,"11001",1,1,3,4,1,1,1,NA,0,NA,1,1,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
16636,"11001",2,1,3,4,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
16640,"11001",2,1,2,1,1,1,1,NA,0,1,NA,NA,NA,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
16682,"19001",1,1,4,2,1,1,1,NA,0,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
16707,"52001",1,1,2,4,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
16709,"08001",2,1,1,5,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
16720,"54001",1,1,1,4,1,1,1,NA,0,1,1,1,NA,3,1,3,1,2,10000,5,1,2000,"DOS MIL PESOS",NA,NA,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3
16728,"54498",1,1,2,2,1,1,1,NA,0,NA,1,NA,NA,3,1,5,1,30,10000,20,1,2000,"DOS MIL PESOS COLOMBIANOS",NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2
16749,"27001",1,1,2,5,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
16795,"66001",2,1,3,7,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
16811,"25473",2,1,3,4,1,1,1,NA,0,NA,1,1,NA,1,1,5,1,15,20000,30,1,2000,"DOS MIL PESOS",NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3
16814,"19001",2,1,3,4,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
16821,"20001",2,1,3,1,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
16822,"68001",1,1,3,3,1,1,1,NA,0,NA,NA,1,1,3,1,4,1,25,30000,50,1,2000,"DOS MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2
16840,"05001",1,1,2,2,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
16892,"73001",2,1,1,2,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
16899,"11001",2,1,3,3,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
16952,"81001",2,1,1,3,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
16967,"81001",1,1,1,3,1,1,1,NA,0,NA,1,NA,NA,3,1,4,1,15,10000,12,1,3000,"TRES MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3
16970,"11001",3,1,2,3,1,1,1,NA,0,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
17054,"94001",1,1,1,9,1,1,1,NA,0,NA,1,NA,NA,3,1,3,2,NA,NA,1,1,4000,"CUATRO MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,4,1,4
17060,"19001",1,1,2,4,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17088,"41001",2,1,1,6,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
17096,"11001",2,1,2,2,1,1,1,NA,0,1,NA,NA,NA,2,1,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2
17097,"19001",1,1,2,2,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
17135,"05129",2,1,2,5,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17149,"05001",1,1,4,3,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
17153,"81001",1,1,1,1,1,1,1,NA,0,1,NA,NA,NA,3,1,5,1,30,20000,30,1,3000,"TRES MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,1,1
17159,"25754",2,1,1,5,1,1,1,NA,0,1,1,1,NA,3,1,5,1,30,20000,30,1,3000,"TRES MIL PESOS",NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,3
17169,"25473",2,1,2,2,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
17176,"25754",1,1,2,4,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
17178,"05001",2,1,3,2,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17189,"11001",2,1,2,2,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17197,"05001",1,1,3,3,1,1,1,NA,0,NA,NA,NA,1,3,1,5,1,30,5000,30,1,2000,"DOS MIL PESOS",NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2
17200,"47001",1,1,3,3,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
17206,"05001",1,1,2,1,1,1,1,NA,0,1,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17235,"05001",1,1,2,6,1,1,1,NA,0,1,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4
17240,"86001",1,1,1,11,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5
17244,"05001",1,1,3,2,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17251,"18001",2,1,3,1,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17252,"05001",2,1,1,4,1,1,1,NA,0,NA,1,NA,NA,3,1,4,1,10,40000,10,1,4000,"CUATRO MIL",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2,4,1,4
17254,"05001",2,1,2,1,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17255,"11001",1,1,2,2,1,1,1,NA,0,NA,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
17264,"05001",1,1,3,3,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
17265,"05001",1,1,2,3,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
17269,"05001",2,1,2,2,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
17293,"05001",2,1,2,1,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17295,"05001",1,1,2,4,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
17300,"63401",1,1,1,6,1,1,1,NA,0,NA,1,NA,NA,3,1,4,1,8,12000,8,1,2000,"DOS MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,3,1,3
17340,"54001",1,1,4,4,1,1,1,NA,0,NA,1,NA,NA,2,1,2,2,NA,NA,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,1,4
17342,"11001",1,1,2,4,1,1,1,NA,0,1,1,NA,NA,3,1,3,1,1,5000,2,1,3000,"TRES MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
17349,"50001",1,1,2,3,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17373,"63401",1,1,1,3,1,1,1,NA,0,NA,1,NA,NA,3,1,5,1,30,50000,30,1,1000,"MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1
17378,"52001",1,1,2,4,1,1,1,NA,0,1,1,1,NA,3,1,2,2,NA,NA,1,1,3000,"TRES MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,3,1,3
17382,"05001",1,1,3,3,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17407,"11001",2,1,3,1,1,1,1,NA,0,1,NA,NA,NA,3,1,1,2,NA,NA,1,1,5000,"CINCO MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
17413,"23660",1,1,1,5,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4
17469,"86865",2,1,2,1,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17483,"25754",3,1,1,2,1,1,1,NA,0,NA,1,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17490,"63001",2,1,5,2,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17548,"86865",1,1,1,2,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
17554,"50001",1,1,2,4,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3
17581,"23555",1,1,1,2,1,1,1,NA,0,NA,1,NA,NA,1,1,4,1,15,20000,20,1,6000,"SEISMIL",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2
17602,"70001",2,1,2,2,1,1,1,NA,0,NA,NA,1,NA,3,1,2,2,NA,NA,1,1,2000,"DOS MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
17617,"25473",1,1,3,5,1,1,1,NA,0,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4
17653,"68001",2,1,1,5,1,1,1,NA,0,NA,1,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4
17655,"47001",2,1,3,7,1,1,1,NA,0,NA,1,NA,NA,2,1,4,2,NA,NA,2,1,2000,"DOS MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,6
17711,"66170",2,1,3,2,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17733,"85001",2,1,1,3,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17756,"54405",1,1,2,4,1,1,1,NA,0,1,1,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
17763,"25754",3,1,1,2,1,1,1,NA,0,1,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
17781,"85001",1,1,2,4,1,1,1,NA,0,NA,1,NA,NA,3,1,4,1,15,98,10,1,3000,"TRES MIL PESOS",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2
17798,"68001",1,1,2,4,1,1,1,NA,0,NA,1,NA,NA,3,1,5,1,30,10000,30,1,2000,"DOS MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,3
17800,"47001",1,1,3,9,1,1,1,NA,0,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2
